# DM decay power constrained results vs mass 
# JWST NIRSPEC run {run_name}
# lambda0 [micron]    g_a\gamma\gamma [GeV^-1] (for vanilla axion)    pc used
1.668345434425594798e+00 2.317621567251233358e-26 2.570044630798665651e-11 1.000000000000000000e+00
1.666120658484870898e+00 2.446542157772828777e-26 2.645848951218582323e-11 1.000000000000000000e+00
1.663899917042646726e+00 2.782287244251237366e-26 2.827213145150109759e-11 0.000000000000000000e+00
1.661683199032454317e+00 4.852501564803778194e-26 3.741182274756844805e-11 0.000000000000000000e+00
1.659470493430579507e+00 5.203773017828418453e-26 3.881979517190133325e-11 0.000000000000000000e+00
1.657261789255851436e+00 4.774288629871918739e-26 3.725769892415960192e-11 0.000000000000000000e+00
1.655057075569436931e+00 5.022358773468457411e-26 3.828977135941592283e-11 0.000000000000000000e+00
1.652856341474634227e+00 5.585801009214590961e-26 4.046116998156332529e-11 0.000000000000000000e+00
1.650659576116668026e+00 1.694483125143163050e-26 2.232958849618910169e-11 1.000000000000000000e+00
1.648466768682486538e+00 2.571197498020779274e-26 2.756105213666355238e-11 1.000000000000000000e+00
1.646277908400558321e+00 8.359560820704211212e-26 4.979495848073039429e-11 0.000000000000000000e+00
1.644092984540671987e+00 3.469947373642696656e-26 3.214550471928473995e-11 0.000000000000000000e+00
1.641911986413735036e+00 2.521809576537878807e-26 2.745868304213495552e-11 0.000000000000000000e+00
1.639734903371576680e+00 2.475741042687514343e-26 2.726092046553434647e-11 0.000000000000000000e+00
1.637561724806748886e+00 4.443230105743427242e-26 3.659327280878263745e-11 0.000000000000000000e+00
1.635392440152330096e+00 5.104536810265080553e-26 3.930009140497667764e-11 0.000000000000000000e+00
1.633227038881730042e+00 5.121239355488744268e-26 3.944264805898977006e-11 0.000000000000000000e+00
1.631065510508495464e+00 4.372441609242000456e-26 3.651768782759740450e-11 0.000000000000000000e+00
1.628907844586116038e+00 4.402998748648427716e-26 3.671790366171107465e-11 0.000000000000000000e+00
1.626754030707833643e+00 2.400361247697536424e-26 2.716463258500912392e-11 1.000000000000000000e+00
1.624604058506451398e+00 3.063332994478938803e-26 3.074851687086236638e-11 0.000000000000000000e+00
1.622457917654141601e+00 3.835899981143393695e-26 3.447639476220883828e-11 0.000000000000000000e+00
1.620315597862259649e+00 1.816376071454329991e-26 2.377123996208062304e-11 0.000000000000000000e+00
1.618177088881154857e+00 1.766193455059896841e-26 2.348704786999503117e-11 1.000000000000000000e+00
1.616042380499984166e+00 1.574583263270151394e-26 2.222040988430917155e-11 1.000000000000000000e+00
1.613911462546526510e+00 3.326169126519311648e-26 3.235943827458219453e-11 1.000000000000000000e+00
1.611784324886998521e+00 3.162617837940771193e-26 3.161632123757169918e-11 0.000000000000000000e+00
1.609660957425870897e+00 3.163251982523009844e-26 3.168207722429215983e-11 0.000000000000000000e+00
1.607541350105685662e+00 5.016716722050197509e-26 3.997743530163405962e-11 0.000000000000000000e+00
1.605425492906875418e+00 3.039429639184496076e-26 3.117878475912745386e-11 0.000000000000000000e+00
1.603313375847582822e+00 5.327173549924863746e-26 4.135891798389937739e-11 0.000000000000000000e+00
1.601204988983480737e+00 6.607047705073275264e-26 4.615106087512194729e-11 0.000000000000000000e+00
1.599100322407594366e+00 4.599967099092682751e-26 3.858443682234154704e-11 0.000000000000000000e+00
1.596999366250124508e+00 5.556284513081531172e-26 4.248968305082916102e-11 0.000000000000000000e+00
1.594902110678270146e+00 5.935376496512890595e-26 4.400190269853300133e-11 0.000000000000000000e+00
1.592808545896053918e+00 6.270628065534326726e-26 4.531672585662158740e-11 0.000000000000000000e+00
1.590718662144147366e+00 4.542694356730919591e-26 3.864693561552772985e-11 0.000000000000000000e+00
1.588632449699698190e+00 3.334917688107342981e-26 3.317842644693725714e-11 0.000000000000000000e+00
1.586549898876157050e+00 2.716986376617588479e-26 3.000623429658883875e-11 1.000000000000000000e+00
1.584471000023107035e+00 2.958928611045803098e-26 3.137539272151256253e-11 0.000000000000000000e+00
1.582395743526093357e+00 2.016232799662440599e-26 2.595051899385962566e-11 1.000000000000000000e+00
1.580324119806452599e+00 2.289721229366330852e-26 2.770897250353442184e-11 0.000000000000000000e+00
1.578256119321145512e+00 2.759315878734051762e-26 3.047774678071047692e-11 1.000000000000000000e+00
1.576191732562589154e+00 1.681725266620527757e-26 2.384033347636693660e-11 1.000000000000000000e+00
1.574130950058490352e+00 1.938973227245297004e-26 2.564915065854700119e-11 1.000000000000000000e+00
1.572073762371679395e+00 1.572284251602378045e-26 2.314219359009159767e-11 1.000000000000000000e+00
1.570020160099945938e+00 2.960279754777474905e-26 3.181682968093918836e-11 0.000000000000000000e+00
1.567970133875875360e+00 7.244658525413353415e-26 4.987129550115997176e-11 0.000000000000000000e+00
1.565923674366684670e+00 4.182068935971598228e-26 3.796540855944785002e-11 0.000000000000000000e+00
1.563880772274062636e+00 5.643296849938854608e-26 4.418850991877757570e-11 0.000000000000000000e+00
1.561841418334006137e+00 2.544261086749930131e-26 2.972855522967530799e-11 0.000000000000000000e+00
1.559805603316661404e+00 1.708278610688832526e-26 2.440742742324613806e-11 1.000000000000000000e+00
1.557773318026165699e+00 7.505485588145755759e-26 5.126032739179985573e-11 0.000000000000000000e+00
1.555744553300486333e+00 5.475442479699978764e-26 4.386827385304360121e-11 0.000000000000000000e+00
1.553719300011265014e+00 2.355139968712373942e-26 2.882689657226041489e-11 0.000000000000000000e+00
1.551697549063661086e+00 3.860947781067222530e-26 3.698151697967984419e-11 0.000000000000000000e+00
1.549679291396194758e+00 4.209333102143687317e-26 3.868942472693124141e-11 0.000000000000000000e+00
1.547664517980593235e+00 4.080867779258538350e-26 3.816887785610362276e-11 0.000000000000000000e+00
1.545653219821635949e+00 1.651820410615661233e-26 2.433109693186316019e-11 0.000000000000000000e+00
1.543645387957001791e+00 1.825431158999169727e-26 2.562770931897105016e-11 0.000000000000000000e+00
1.541641013457116127e+00 2.380449195180130974e-26 2.932263160821519832e-11 0.000000000000000000e+00
1.539640087425000026e+00 1.442695760254680698e-26 2.287214689595539646e-11 0.000000000000000000e+00
1.537642600996119269e+00 1.631179753344872663e-26 2.436779184348636846e-11 1.000000000000000000e+00
1.535648545338234028e+00 1.690360837635065410e-26 2.485423105383262001e-11 0.000000000000000000e+00
1.533657911651250760e+00 1.422926530452121076e-26 2.284792995255591008e-11 1.000000000000000000e+00
1.531670691167072995e+00 1.560429692685688588e-26 2.397299908928775098e-11 1.000000000000000000e+00
1.529686875149454783e+00 2.088156163714147469e-26 2.778600092412128163e-11 1.000000000000000000e+00
1.527706454893853483e+00 2.105586251344323996e-26 2.795599903912668044e-11 1.000000000000000000e+00
1.525729421727284540e+00 2.943840446482167808e-26 3.311991560817420607e-11 0.000000000000000000e+00
1.523755767008175610e+00 6.870514044646863978e-26 5.069556196462650045e-11 0.000000000000000000e+00
1.521785482126223554e+00 5.241316307939172117e-26 4.436478683684042062e-11 0.000000000000000000e+00
1.519818558502250117e+00 6.246532833776685184e-26 4.852664514456761073e-11 0.000000000000000000e+00
1.517854987588059812e+00 6.024221777053643251e-26 4.774780615011012335e-11 0.000000000000000000e+00
1.515894760866297375e+00 3.467355730000884144e-26 3.629476520352314570e-11 0.000000000000000000e+00
1.513937869850307871e+00 2.741152452841847903e-26 3.233351244509736819e-11 1.000000000000000000e+00
1.511984306083995255e+00 1.672610452101418561e-26 2.530607829456127997e-11 1.000000000000000000e+00
1.510034061141684036e+00 1.869785725914977616e-26 2.680798512528711080e-11 1.000000000000000000e+00
1.508087126627978725e+00 1.650280170492440490e-26 2.523408495012779686e-11 0.000000000000000000e+00
1.506143494177627939e+00 2.251322068781460547e-26 2.953028634723883809e-11 0.000000000000000000e+00
1.504203155455385854e+00 2.080377481707037240e-26 2.844197158932086397e-11 1.000000000000000000e+00
1.502266102155875194e+00 6.784528985964877384e-26 5.146214910312763358e-11 0.000000000000000000e+00
1.500332326003453121e+00 2.183147012173227364e-26 2.924884090556390328e-11 0.000000000000000000e+00
1.498401818752074677e+00 2.809110754162412579e-26 3.324224631283585990e-11 1.000000000000000000e+00
1.496474572185159779e+00 5.038260305431760114e-26 4.460511439236194879e-11 0.000000000000000000e+00
1.494550578115457995e+00 nan nan 0.000000000000000000e+00
1.492629828384917090e+00 2.500382421234505942e-26 3.154448296150465393e-11 1.000000000000000000e+00
1.490712314864550470e+00 2.016581039243941351e-26 2.838346747789683071e-11 0.000000000000000000e+00
1.488798029454305505e+00 1.694900255302739391e-26 2.607154473581055520e-11 1.000000000000000000e+00
1.486886964082933416e+00 2.502443620324818022e-26 3.174048723941901602e-11 0.000000000000000000e+00
1.484979110707858263e+00 4.734999041318981305e-26 4.374493748748113132e-11 0.000000000000000000e+00
1.483074461315048165e+00 4.440853208605649238e-26 4.244603654138622010e-11 0.000000000000000000e+00
1.481173007918887397e+00 3.105851210391178582e-26 3.556558927662835724e-11 0.000000000000000000e+00
1.479274742562047162e+00 1.591022721041646158e-26 2.550429346631002515e-11 1.000000000000000000e+00
1.477379657315359029e+00 9.627781625008161230e-27 1.987802867206004855e-11 1.000000000000000000e+00
1.475487744277688584e+00 1.785521738670041480e-26 2.712236339503741059e-11 1.000000000000000000e+00
1.473598995575809312e+00 9.723752316872950444e-27 2.005378423687430110e-11 1.000000000000000000e+00
1.471713403364276918e+00 1.294922509708182755e-26 2.318651039826094137e-11 1.000000000000000000e+00
1.469830959825305428e+00 1.877117416874948093e-26 2.797003452925377096e-11 0.000000000000000000e+00
1.467951657168643287e+00 2.775581658915685071e-26 3.407671667300511089e-11 0.000000000000000000e+00
1.466075487631449681e+00 3.251809740502878029e-26 3.695527464589793881e-11 0.000000000000000000e+00
1.464202443478172633e+00 3.443220835960683440e-26 3.810036332801613168e-11 0.000000000000000000e+00
1.462332517000426435e+00 2.682215880569577753e-26 3.369194073662115447e-11 0.000000000000000000e+00
1.460465700516870635e+00 4.545376457596130796e-26 4.394366300362025965e-11 0.000000000000000000e+00
1.458601986373090131e+00 4.149609409300542550e-26 4.206750723575026659e-11 0.000000000000000000e+00
1.456741366941473936e+00 3.141845023735057642e-26 3.667474215589756525e-11 0.000000000000000000e+00
1.454883834621096383e+00 1.835123682057358849e-26 2.808268066301642326e-11 0.000000000000000000e+00
1.453029381837599443e+00 9.417846839657980855e-27 2.015638227906937428e-11 1.000000000000000000e+00
1.451178001043073040e+00 1.376313084151486857e-26 2.441327028444245531e-11 1.000000000000000000e+00
1.449329684715938482e+00 1.702000660969791681e-26 2.720053526383249954e-11 1.000000000000000000e+00
1.447484425360831661e+00 3.480594134776489912e-26 3.897213622830382098e-11 0.000000000000000000e+00
1.445642215508486705e+00 4.672433440268329148e-26 4.524063561854365304e-11 0.000000000000000000e+00
1.443803047715619847e+00 5.970476352043365429e-26 5.123785367940608570e-11 0.000000000000000000e+00
1.441966914564815960e+00 3.633484498467009992e-26 4.004765412243043660e-11 0.000000000000000000e+00
1.440133808664412873e+00 2.146933049131036255e-26 3.084276826842542275e-11 0.000000000000000000e+00
1.438303722648387240e+00 1.465252346747649450e-26 2.552869856087453117e-11 0.000000000000000000e+00
1.436476649176243514e+00 1.394229637832904380e-26 2.494983446153933259e-11 0.000000000000000000e+00
1.434652580932898491e+00 2.106403923663927086e-26 3.072550862196513373e-11 1.000000000000000000e+00
1.432831510628572058e+00 1.705380198061054776e-26 2.769914038176516214e-11 1.000000000000000000e+00
1.431013430998673952e+00 1.707807529787231041e-26 2.777168728507243334e-11 1.000000000000000000e+00
1.429198334803693626e+00 9.454893439329220694e-27 2.070322186276508086e-11 1.000000000000000000e+00
1.427386214829090116e+00 1.197329766397196406e-26 2.334226588545787697e-11 1.000000000000000000e+00
1.425577063885182350e+00 2.161055133672667818e-26 3.141920874093250778e-11 1.000000000000000000e+00
1.423770874807039455e+00 5.789786352339234820e-26 5.152517570428560894e-11 0.000000000000000000e+00
1.421967640454373516e+00 3.363820026813547276e-26 3.934868064987600478e-11 0.000000000000000000e+00
1.420167353711430769e+00 1.379779350127483195e-26 2.524898371203544705e-11 1.000000000000000000e+00
1.418370007486883910e+00 1.426969670255391511e-26 2.572595061657267000e-11 1.000000000000000000e+00
1.416575594713726627e+00 2.263659426049731216e-26 3.246342067039467336e-11 0.000000000000000000e+00
1.414784108349165459e+00 3.734192813449199882e-26 4.177452103756519964e-11 0.000000000000000000e+00
1.412995541374516106e+00 3.554664235699056396e-26 4.083536806159022007e-11 0.000000000000000000e+00
1.411209886795096846e+00 2.344756251198207716e-26 3.322842868856366466e-11 0.000000000000000000e+00
1.409427137640124172e+00 1.378970475685258164e-26 2.553065219122182335e-11 0.000000000000000000e+00
1.407647286962609545e+00 8.021785601323677476e-27 1.950936450489870309e-11 1.000000000000000000e+00
1.405870327839255030e+00 1.028223216923602042e-26 2.212963112834275795e-11 0.000000000000000000e+00
1.404096253370350933e+00 8.651135567553732976e-27 2.033712731010031498e-11 1.000000000000000000e+00
1.402325056679672111e+00 1.395970921840077890e-26 2.588293454967205324e-11 1.000000000000000000e+00
1.400556730914378045e+00 2.983086316819229431e-26 3.790794324010648850e-11 0.000000000000000000e+00
1.398791269244909818e+00 3.509034710590873636e-26 4.119199555057180680e-11 0.000000000000000000e+00
1.397028664864889969e+00 1.896512522497834539e-26 3.034018682221982251e-11 0.000000000000000000e+00
1.395268910991022127e+00 1.289032488243349756e-26 2.506071309758930804e-11 0.000000000000000000e+00
1.393512000862990874e+00 8.777961326284156874e-27 2.071949332663807096e-11 0.000000000000000000e+00
1.391757927743362488e+00 1.007123146380602647e-26 2.223535676946625989e-11 0.000000000000000000e+00
1.390006684917486801e+00 1.382121803305861770e-26 2.609733707250563432e-11 0.000000000000000000e+00
1.388258265693398164e+00 2.012399141130120223e-26 3.155004833732375509e-11 0.000000000000000000e+00
1.386512663401717527e+00 1.719083891912013545e-26 2.921535339473819088e-11 0.000000000000000000e+00
1.384769871395556073e+00 9.780279308616326780e-27 2.207789121539470405e-11 1.000000000000000000e+00
1.383029883050417741e+00 1.207418382521153160e-26 2.457705916745072020e-11 1.000000000000000000e+00
1.381292691764103298e+00 9.136015895886884100e-27 2.141895219095863619e-11 1.000000000000000000e+00
1.379558290956613975e+00 1.405256538370974555e-26 2.661436404865924001e-11 0.000000000000000000e+00
1.377826674070056878e+00 1.583480685783413277e-26 2.830498128879468665e-11 0.000000000000000000e+00
1.376097834568549505e+00 3.294492535214975968e-26 4.090427184269760230e-11 0.000000000000000000e+00
1.374371765938126488e+00 1.631332671848038624e-26 2.883787793254916967e-11 0.000000000000000000e+00
1.372648461686644339e+00 1.858747147222540135e-26 3.084036683353475381e-11 0.000000000000000000e+00
1.370927915343689074e+00 3.167533175709856617e-26 4.033546106852496354e-11 0.000000000000000000e+00
1.369210120460483182e+00 2.377477017206847783e-26 3.501074740085294816e-11 0.000000000000000000e+00
1.367495070609793029e+00 1.226836060838617990e-26 2.519724051035913911e-11 0.000000000000000000e+00
1.365782759385836931e+00 8.911423086663637360e-27 2.151540182565776493e-11 1.000000000000000000e+00
1.364073180404193675e+00 8.662512164653491799e-27 2.125268438382752324e-11 1.000000000000000000e+00
1.362366327301711477e+00 8.699767528097626669e-27 2.133837492925325820e-11 0.000000000000000000e+00
1.360662193736417391e+00 2.317227240201409309e-26 3.489050093655489824e-11 0.000000000000000000e+00
1.358960773387428267e+00 3.768331817854071512e-26 4.457717644726914688e-11 0.000000000000000000e+00
1.357262059954859046e+00 2.870161147553598683e-26 3.897677893802504930e-11 0.000000000000000000e+00
1.355566047159735277e+00 1.739328574201109852e-26 3.039892047826129301e-11 0.000000000000000000e+00
1.353872728743903853e+00 9.588933846719367813e-27 2.261344713185267953e-11 0.000000000000000000e+00
1.352182098469944860e+00 1.061442904344464706e-26 2.383657840789850299e-11 0.000000000000000000e+00
1.350494150121083425e+00 1.000132661880349818e-26 2.318131740587724642e-11 0.000000000000000000e+00
1.348808877501102677e+00 6.651087054194665091e-27 1.893952408459825687e-11 0.000000000000000000e+00
1.347126274434256477e+00 9.538302113259591002e-27 2.272330229918004756e-11 0.000000000000000000e+00
1.345446334765183272e+00 2.658010636281052712e-26 3.800381160973941307e-11 0.000000000000000000e+00
1.343769052358820160e+00 1.197098178703240803e-26 2.555208255614720258e-11 0.000000000000000000e+00
1.342094421100316293e+00 6.968830425900019079e-27 1.953231461624928886e-11 0.000000000000000000e+00
1.340422434894948944e+00 1.302511519134898088e-26 2.675325465588522000e-11 0.000000000000000000e+00
1.338753087668038022e+00 2.363304474203021884e-26 3.610417948890752320e-11 0.000000000000000000e+00
1.337086373364861469e+00 2.133675950088294326e-26 3.436951518467628973e-11 0.000000000000000000e+00
1.335422285950571997e+00 2.119475967111202801e-26 3.431900500295639999e-11 0.000000000000000000e+00
1.333760819410113374e+00 2.165587107429677085e-26 3.475515780118567400e-11 0.000000000000000000e+00
1.332101967748137161e+00 2.330461065461483967e-26 3.612127656114542084e-11 0.000000000000000000e+00
1.330445724988920331e+00 1.378851774983507264e-26 2.783629413823352936e-11 0.000000000000000000e+00
1.328792085176282223e+00 4.855030512498320526e-27 1.654850639539672462e-11 1.000000000000000000e+00
1.327141042373504165e+00 5.028635585022284940e-27 1.687321464426115502e-11 0.000000000000000000e+00
1.325492590663246206e+00 4.762073137936072920e-27 1.645055078238429389e-11 1.000000000000000000e+00
1.323846724147467846e+00 5.988139560808247148e-27 1.848152347759988539e-11 1.000000000000000000e+00
1.322203436947346322e+00 5.751720501685739408e-27 1.814679083840254386e-11 1.000000000000000000e+00
1.320562723203196454e+00 6.446390732195947666e-27 1.924722535542025032e-11 1.000000000000000000e+00
1.318924577074391369e+00 1.603700232894129978e-26 3.041445395508479775e-11 0.000000000000000000e+00
1.317288992739282794e+00 7.973100673800840773e-27 2.148524937496696124e-11 0.000000000000000000e+00
1.315655964395122002e+00 6.679909133011392637e-27 1.970244565491379720e-11 1.000000000000000000e+00
1.314025486257980768e+00 1.268433373567841717e-26 2.720047676077716755e-11 0.000000000000000000e+00
1.312397552562673875e+00 1.544627848417415523e-26 3.007199093386884707e-11 0.000000000000000000e+00
1.310772157562680729e+00 1.527078169600623414e-26 2.995630142013819335e-11 0.000000000000000000e+00
1.309149295530067869e+00 1.495377061927242236e-26 2.969887250419704666e-11 0.000000000000000000e+00
1.307528960755412584e+00 7.486460365877705630e-27 2.105279001235557015e-11 1.000000000000000000e+00
1.305911147547725415e+00 8.472449513663860401e-27 2.243791096242446263e-11 1.000000000000000000e+00
1.304295850234373999e+00 7.369907148825672203e-27 2.096598200025966063e-11 1.000000000000000000e+00
1.302683063161007349e+00 8.906607147567392790e-27 2.309119280929816428e-11 0.000000000000000000e+00
1.301072780691479691e+00 1.751051410124788441e-26 3.243735477754228998e-11 0.000000000000000000e+00
1.299464997207776307e+00 3.689983636089252361e-26 4.717519573400353494e-11 0.000000000000000000e+00
1.297859707109937588e+00 1.501228227877794058e-26 3.014602851808255480e-11 0.000000000000000000e+00
1.296256904815985767e+00 1.018518027752309749e-26 2.487689111396014712e-11 0.000000000000000000e+00
1.294656584761849416e+00 7.269381670536459257e-27 2.105548396394475791e-11 0.000000000000000000e+00
1.293058741401290845e+00 8.808992674641668655e-27 2.322117074206836597e-11 0.000000000000000000e+00
1.291463369205832157e+00 1.517101963000919741e-26 3.053040853185140708e-11 0.000000000000000000e+00
1.289870462664682194e+00 2.310031848613340873e-26 3.774315550231093536e-11 0.000000000000000000e+00
1.288280016284664375e+00 3.467592108068252625e-26 4.632836430240376663e-11 0.000000000000000000e+00
1.286692024590144312e+00 1.898611740176380768e-26 3.434428952872502189e-11 0.000000000000000000e+00
1.285106482122956972e+00 9.247778293416302493e-27 2.401366250492370931e-11 0.000000000000000000e+00
1.283523383442336518e+00 8.843683771393518468e-27 2.352660678797958040e-11 1.000000000000000000e+00
1.281942723124843697e+00 1.601953159724486951e-26 3.172271458033602142e-11 0.000000000000000000e+00
1.280364495764295896e+00 1.925348030862119435e-26 3.484195838235425903e-11 0.000000000000000000e+00
1.278788695971696532e+00 1.125282319148424287e-26 2.668584344503893267e-11 0.000000000000000000e+00
1.277215318375163777e+00 1.004834981113538236e-26 2.526385174337327581e-11 1.000000000000000000e+00
1.275644357619862612e+00 1.573768027148326609e-26 3.167556057563972839e-11 1.000000000000000000e+00
1.274075808367933105e+00 1.233649560915216560e-26 2.809644476253830325e-11 1.000000000000000000e+00
1.272509665298422910e+00 4.992315383657045178e-27 1.790637772611846914e-11 1.000000000000000000e+00
1.270945923107217990e+00 6.623743343779788273e-27 2.066376759743845099e-11 1.000000000000000000e+00
1.269384576506973561e+00 1.235665738700583093e-26 2.827541879133455608e-11 0.000000000000000000e+00
1.267825620227046812e+00 1.054348731915505264e-26 2.616683667068730536e-11 1.000000000000000000e+00
1.266269049013427850e+00 6.956350811625212816e-27 2.129365039628151182e-11 1.000000000000000000e+00
1.264714857628673528e+00 1.019199173296313940e-26 2.582194606607529392e-11 0.000000000000000000e+00
1.263163040851839058e+00 1.617998194917753883e-26 3.259479624102690170e-11 0.000000000000000000e+00
1.261613593478412287e+00 2.131018567135706970e-26 3.747593236243678529e-11 0.000000000000000000e+00
1.260066510320246191e+00 1.231908714808812351e-26 2.854614248758201286e-11 0.000000000000000000e+00
1.258521786205493376e+00 4.764065978889011848e-27 1.778468371241457364e-11 1.000000000000000000e+00
1.256979415978539016e+00 5.024285626939910198e-27 1.829756425146061221e-11 1.000000000000000000e+00
1.255439394499937356e+00 1.458851267431615509e-26 3.123634776381031690e-11 0.000000000000000000e+00
1.253901716646343978e+00 9.649602345501233133e-27 2.545117470743878958e-11 0.000000000000000000e+00
1.252366377310452750e+00 1.756959072972696168e-26 3.440583423149671756e-11 0.000000000000000000e+00
1.250833371400930316e+00 2.101661160870069341e-26 3.769906067876096194e-11 0.000000000000000000e+00
1.249302693842351930e+00 2.813725971751020474e-26 4.370063566463952507e-11 0.000000000000000000e+00
1.247774339575137503e+00 3.329173838227096940e-26 4.762253729440940977e-11 0.000000000000000000e+00
1.246248303555487658e+00 2.291491880431744906e-26 3.958226667074463197e-11 0.000000000000000000e+00
1.244724580755320886e+00 1.598914692194118798e-26 3.312463616313456215e-11 0.000000000000000000e+00
1.243203166162209383e+00 1.269949416150879939e-26 2.957524965379708114e-11 0.000000000000000000e+00
1.241684054779317758e+00 7.566971321010574864e-27 2.287140040349440985e-11 1.000000000000000000e+00
1.240167241625338868e+00 5.762760675325279945e-27 1.999600689939560639e-11 1.000000000000000000e+00
1.238652721734433415e+00 7.683978297273333623e-27 2.313220817835604400e-11 1.000000000000000000e+00
1.237140490156166006e+00 5.251854992189443884e-27 1.915914837604568744e-11 1.000000000000000000e+00
1.235630541955445638e+00 6.084699430158422353e-27 2.066022193281581725e-11 0.000000000000000000e+00
1.234122872212462640e+00 5.468701613753238685e-27 1.962243419209271115e-11 1.000000000000000000e+00
1.232617476022629166e+00 4.170226430462996466e-27 1.716665606726235225e-11 1.000000000000000000e+00
1.231114348496516353e+00 6.216826203315400445e-27 2.099834868045100647e-11 1.000000000000000000e+00
1.229613484759796815e+00 5.150424382506190080e-27 1.914771483546895754e-11 0.000000000000000000e+00
1.228114879953181804e+00 6.207620519532436339e-27 2.105971352627695174e-11 1.000000000000000000e+00
1.226618529232362587e+00 8.000118796361391072e-27 2.395147733398978366e-11 1.000000000000000000e+00
1.225124427767951385e+00 1.269037110428802539e-26 3.022144539145243981e-11 0.000000000000000000e+00
1.223632570745420756e+00 2.135271339823541820e-26 3.927338742470663226e-11 0.000000000000000000e+00
1.222142953365045193e+00 2.123954166446733856e-26 3.924080675486759644e-11 0.000000000000000000e+00
1.220655570841842952e+00 2.142710046559050868e-26 3.948574767363666349e-11 0.000000000000000000e+00
1.219170418405516543e+00 2.408985134984328174e-26 4.194389953635269278e-11 0.000000000000000000e+00
1.217687491300395441e+00 1.797792432929365580e-26 3.630064787137236065e-11 0.000000000000000000e+00
1.216206784785377915e+00 8.307313655596422242e-27 2.472108572184743575e-11 0.000000000000000000e+00
1.214728294133872621e+00 9.826437979919153759e-27 2.693566529158048214e-11 0.000000000000000000e+00
1.213252014633742437e+00 1.080703825882839448e-26 2.829926669290479221e-11 0.000000000000000000e+00
1.211777941587246721e+00 1.383209738385655973e-26 3.207434706495614851e-11 0.000000000000000000e+00
1.210306070310984916e+00 1.147784081056441655e-26 2.927087132230442923e-11 0.000000000000000000e+00
1.208836396135839042e+00 9.020306671767024085e-27 2.599607190243629712e-11 0.000000000000000000e+00
1.207368914406918847e+00 5.488665995539890335e-27 2.031523197196716691e-11 1.000000000000000000e+00
1.205903620483504302e+00 5.859449067236802242e-27 2.102847906446914661e-11 1.000000000000000000e+00
1.204440509738991416e+00 6.286528866740524888e-27 2.182105757920173110e-11 0.000000000000000000e+00
1.202979577560834956e+00 6.315904514329534599e-27 2.191183581741904567e-11 1.000000000000000000e+00
1.201520819350494707e+00 7.486000898253235254e-27 2.389881437255382430e-11 1.000000000000000000e+00
1.200064230523379738e+00 5.359467025922116577e-27 2.025827368275588046e-11 0.000000000000000000e+00
1.198609806508793785e+00 6.607304145378241253e-27 2.253428478835024385e-11 1.000000000000000000e+00
1.197157542749881065e+00 3.695853361057466788e-27 1.688413343618886646e-11 1.000000000000000000e+00
1.195707434703572103e+00 1.108467205086285604e-26 2.929357653343096618e-11 0.000000000000000000e+00
1.194259477840528660e+00 2.149924588033423593e-26 4.087068697659410959e-11 0.000000000000000000e+00
1.192813667645092224e+00 2.145639774103049356e-26 4.090419637123951946e-11 0.000000000000000000e+00
1.191369999615228270e+00 9.449160573101419493e-27 2.719411903243687462e-11 0.000000000000000000e+00
1.189928469262474753e+00 4.866912108186192810e-27 1.955211928134453596e-11 0.000000000000000000e+00
1.188489072111887479e+00 4.131022488933247524e-27 1.804614155088800320e-11 1.000000000000000000e+00
1.187051803701989261e+00 4.611255990058970802e-27 1.910088443598399546e-11 0.000000000000000000e+00
1.185616659584716404e+00 3.481834503719942733e-27 1.662784593340537131e-11 1.000000000000000000e+00
1.184183635325366746e+00 5.076776741573087264e-27 2.011471201545595211e-11 0.000000000000000000e+00
1.182752726502547036e+00 9.845601437596061808e-27 2.806264212879970956e-11 0.000000000000000000e+00
1.181323928708122750e+00 1.289371693083453881e-26 3.217243509288201125e-11 0.000000000000000000e+00
1.179897237547164801e+00 1.598872574194901395e-26 3.589128597283265910e-11 0.000000000000000000e+00
1.178472648637899356e+00 1.067474966271923210e-26 2.937974064667068543e-11 0.000000000000000000e+00
1.177050157611656989e+00 6.836837356820963750e-27 2.355502333080089751e-11 0.000000000000000000e+00
1.175629760112820943e+00 9.663338326868245359e-27 2.805473073194786394e-11 0.000000000000000000e+00
1.174211451798777173e+00 9.606703542611098569e-27 2.802309481295760359e-11 0.000000000000000000e+00
1.172795228339864382e+00 5.328812543940709651e-27 2.090885761750602241e-11 0.000000000000000000e+00
1.171381085419323398e+00 3.929933981897957834e-27 1.798844762381933417e-11 0.000000000000000000e+00
1.169969018733247434e+00 4.678175296444211134e-27 1.966188141531930116e-11 0.000000000000000000e+00
1.168559023990532353e+00 7.019337320583078803e-27 2.412795118826116800e-11 0.000000000000000000e+00
1.167151096912828034e+00 3.843895466486515932e-27 1.788724805727771136e-11 1.000000000000000000e+00
1.165745233234488198e+00 4.524991284997444008e-27 1.944248490032669047e-11 1.000000000000000000e+00
1.164341428702521997e+00 4.540616969594024396e-27 1.951125825943022088e-11 1.000000000000000000e+00
1.162939679076545607e+00 6.202549910438124521e-27 2.284534494533316664e-11 1.000000000000000000e+00
1.161539980128732719e+00 6.549655079807522468e-27 2.351832241528176849e-11 0.000000000000000000e+00
1.160142327643767457e+00 8.397371707185025533e-27 2.667799271323040478e-11 0.000000000000000000e+00
1.158746717418795757e+00 1.786907651701356596e-26 3.898671543950353191e-11 0.000000000000000000e+00
